,Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH,KhoiA00,KhoiA01,KhoiB00,KhoiC00,KhoiD00,KhoiD07
12821,53012822,7.4,8.0,4.4,5.5,5.0,6.0,5.5,,,,,17.9,17.3,18.4,,19.8,16.8
12822,53012823,8.8,8.0,6.0,6.25,6.25,7.75,6.75,,,,,21.3,21.05,22.8,,22.8,21.05
12823,53012824,3.8,6.5,3.4,,,,,6.0,3.0,5.5,4.83,,,,15.5,13.7,
12824,53012825,7.4,8.25,4.8,4.0,4.75,6.5,5.08,,,,,16.15,16.200000000000003,18.65,,20.450000000000003,16.950000000000003
12825,53012826,5.0,7.5,4.4,5.25,6.25,5.5,5.67,,,,,16.5,14.65,16.75,,16.9,15.65
12826,53012827,5.8,7.75,5.6,,,,,6.25,3.75,8.25,6.08,,,,17.75,19.15,
12827,53012828,6.8,7.0,3.4,,,,,6.5,7.0,8.25,7.25,,,,20.5,17.2,
12828,53012829,5.2,7.5,5.2,5.25,4.5,5.75,5.17,,,,,14.95,15.649999999999999,15.45,,17.9,14.899999999999999
12829,53012830,6.2,9.0,3.0,4.25,4.5,5.0,4.58,,,,,14.95,13.45,15.7,,18.2,13.7
12830,53012831,4.8,7.25,2.6,,,,,5.25,3.5,7.75,5.5,,,,16.0,14.649999999999999,
12831,53012832,8.0,9.0,8.0,8.0,9.0,7.0,8.0,,,,,25.0,24.0,24.0,,25.0,25.0
12832,53012833,7.0,8.75,6.0,5.75,4.75,6.75,5.75,,,,,17.5,18.75,18.5,,21.75,17.75
12833,53012834,6.4,8.25,5.6,,,,,5.5,4.75,7.5,5.92,,,,18.5,20.25,
12834,53012835,6.0,9.0,5.0,,,,,8.5,8.0,9.5,8.67,,,,25.5,20.0,
12835,53012836,6.2,7.25,3.6,3.0,4.5,5.0,4.17,,,,,13.7,12.8,15.7,,17.05,14.3
12836,53012837,8.8,8.5,5.8,6.75,6.0,7.0,6.58,,,,,21.55,21.35,21.8,,23.1,20.6
12837,53012838,4.8,7.25,4.6,,,,,5.25,4.75,7.25,5.75,,,,17.25,16.65,
12838,53012839,7.0,8.75,4.2,,,,,5.0,6.5,8.75,6.75,,,,20.25,19.95,
12839,53012840,5.4,6.5,3.8,5.75,4.25,4.0,4.67,,,,,15.4,14.950000000000001,13.65,,15.700000000000001,13.450000000000001
12840,53012841,4.4,7.0,2.8,,,,,5.5,3.75,7.5,5.58,,,,16.25,14.200000000000001,
12841,53012842,4.4,7.5,4.0,,,,,6.0,5.5,8.0,6.5,,,,19.0,15.9,
12842,53012843,5.0,7.75,2.8,3.25,3.75,4.0,3.67,,,,,12.0,11.05,12.75,,15.55,11.55
12843,53012844,6.0,8.5,3.6,,,,,6.25,6.5,9.0,7.25,,,,21.25,18.1,
12844,53012845,6.2,8.0,5.2,,,,,5.75,3.75,5.75,5.08,,,,17.5,19.4,
12845,53012846,4.6,7.75,4.4,,,,,4.0,3.75,8.25,5.33,,,,15.5,16.75,
12846,53012847,6.0,6.5,3.6,,,,,4.5,4.0,7.5,5.33,,,,15.0,16.1,
12847,53012848,5.6,8.5,4.4,,,,,8.0,6.25,9.75,8.0,,,,22.75,18.5,
12848,53012849,6.6,8.75,6.8,,,,,7.5,7.0,9.5,8.0,,,,23.25,22.15,
12849,53012850,6.0,8.0,4.8,,,,,6.0,6.0,8.5,6.83,,,,20.0,18.8,
12850,53012851,7.2,7.5,4.2,,,,,6.5,6.5,8.5,7.17,,,,20.5,18.9,
12851,53012852,5.6,9.25,4.2,,,,,6.75,5.5,9.0,7.08,,,,21.5,19.049999999999997,
12852,53012853,5.2,8.5,3.0,,,,,6.0,6.5,8.5,7.0,,,,21.0,16.7,
12853,53012854,7.4,8.5,6.0,6.25,5.25,4.5,5.33,,,,,18.9,19.65,17.15,,21.9,18.65
12854,53012855,4.8,7.5,4.8,,,,,6.0,6.25,9.75,7.33,,,,19.75,17.1,
12855,53012856,4.2,6.25,3.4,,,,,5.5,5.0,5.75,5.42,,,,16.75,13.850000000000001,
12856,53012857,6.6,7.5,4.2,,,,,6.5,6.75,9.0,7.42,,,,20.75,18.299999999999997,
12857,53012858,7.8,7.75,3.2,5.5,6.0,4.75,5.42,,,,,19.3,16.5,18.55,,18.75,17.0
12858,53012859,6.8,7.5,5.0,5.0,5.25,5.5,5.25,,,,,17.05,16.8,17.55,,19.3,17.05
12859,53012860,5.2,7.5,4.2,,,,,5.25,5.0,6.75,5.67,,,,17.75,16.9,
12860,53012861,5.4,6.5,2.6,,,,,5.0,5.0,7.25,5.75,,,,16.5,14.5,
12861,53012862,6.8,8.5,6.4,5.0,7.5,6.5,6.33,,,,,19.3,18.2,20.8,,21.7,20.7
12862,53012863,5.2,6.75,3.4,3.25,4.75,4.5,4.17,,,,,13.2,11.850000000000001,14.45,,15.350000000000001,13.350000000000001
12863,53012864,3.4,6.25,3.4,2.5,4.0,5.25,3.92,,,,,9.9,9.3,12.65,,13.05,10.8
12864,53012865,6.4,8.25,3.0,,,,,6.75,7.25,8.25,7.42,,,,22.25,17.65,
12865,53012866,5.4,6.25,3.6,3.75,3.75,4.25,3.92,,,,,12.9,12.75,13.4,,15.25,12.75
12866,53012867,6.4,9.5,5.4,,,,,9.0,7.25,8.75,8.33,,,,25.75,21.3,
12867,53012868,6.2,9.5,6.8,,,,,7.5,6.25,9.5,7.75,,,,23.25,22.5,
12868,53012869,7.0,8.75,6.8,,,,,7.0,7.75,9.25,8.0,,,,23.5,22.55,
12869,53012870,6.6,9.75,7.4,,,,,6.25,6.25,9.0,7.17,,,,22.25,23.75,
12870,53012871,6.2,7.0,4.6,4.75,7.0,6.25,6.0,,,,,17.95,15.55,19.45,,17.8,17.8
12871,53012872,6.4,8.75,4.8,4.75,5.25,6.25,5.42,,,,,16.4,15.950000000000001,17.9,,19.950000000000003,16.450000000000003
12872,53012873,5.4,7.75,4.2,,,,,5.25,5.5,8.75,6.5,,,,18.5,17.35,
12873,53012874,7.8,8.5,6.0,6.75,7.0,6.0,6.58,,,,,21.55,20.55,20.8,,22.3,20.8
12874,53012875,5.4,7.0,3.8,,,,,6.25,4.25,7.75,6.08,,,,17.5,16.200000000000003,
12875,53012876,6.6,8.5,5.8,,,,,8.75,7.25,9.5,8.5,,,,24.5,20.9,
12876,53012877,6.6,7.75,5.8,,,,,7.75,7.25,9.75,8.25,,,,22.75,20.15,
12877,53012878,8.6,7.0,8.4,8.75,8.25,7.5,8.17,,,,,25.6,25.75,24.35,,24.0,25.25
12878,53012879,6.4,7.25,3.6,,,,,5.75,6.75,8.0,6.83,,,,19.75,17.25,
12879,53012880,6.8,8.75,6.8,7.5,7.5,7.25,7.42,,,,,21.8,21.1,21.55,,22.35,21.1
12880,53012881,4.4,3.75,3.6,,,,,5.5,5.0,6.0,5.5,,,,14.25,11.75,
12881,53012882,6.6,8.0,5.8,,,,,6.0,7.25,8.0,7.08,,,,21.25,20.4,
12882,53012883,5.6,8.75,5.2,,,,,7.0,5.75,7.5,6.75,,,,21.5,19.549999999999997,
12883,53012884,5.4,6.25,4.0,,,,,6.25,5.0,7.5,6.25,,,,17.5,15.65,
12884,53012885,5.8,7.5,3.8,3.5,5.75,5.25,4.83,,,,,15.05,13.1,16.8,,17.1,15.350000000000001
12885,53012886,5.0,8.75,4.8,,,,,5.0,5.25,8.25,6.17,,,,19.0,18.55,
12886,53012887,7.0,8.25,4.0,,,,,5.5,6.5,7.75,6.58,,,,20.25,19.25,
12887,53012888,7.8,7.25,6.6,6.75,7.75,7.0,7.17,,,,,22.3,21.15,22.55,,21.65,22.15
12888,53012889,7.2,8.5,5.4,5.5,7.25,6.0,6.25,,,,,19.95,18.1,20.45,,21.1,19.85
12889,53012890,5.6,8.25,5.8,5.75,4.75,6.75,5.75,,,,,16.1,17.15,17.1,,19.65,16.15
12890,53012891,6.6,7.75,4.8,3.0,5.5,6.0,4.83,,,,,15.1,14.399999999999999,18.1,,19.15,16.9
12891,53012892,8.6,8.75,6.6,7.75,7.75,8.25,7.92,,,,,24.1,22.95,24.6,,23.95,22.95
12892,53012893,6.4,9.0,4.6,6.0,5.25,7.5,6.25,,,,,17.65,17.0,19.15,,20.0,16.25
12893,53012894,4.0,6.0,3.2,,,,,5.75,3.25,7.75,5.58,,,,15.0,13.2,
12894,53012895,6.6,7.92,8.0,8.0,6.25,6.5,6.92,,,,,20.85,22.6,19.35,,22.52,20.85
12895,53012896,5.4,8.5,6.4,,,,,6.75,7.5,9.25,7.83,,,,22.75,20.3,
12896,53012897,6.6,7.75,5.2,4.5,6.25,5.75,5.5,,,,,17.35,16.299999999999997,18.6,,19.549999999999997,18.049999999999997
12897,53012898,7.0,7.75,6.0,6.75,5.75,7.5,6.67,,,,,19.5,19.75,20.25,,20.75,18.75
12898,53012899,7.0,8.0,4.6,4.0,5.25,5.0,4.75,,,,,16.25,15.6,17.25,,19.6,16.85
12899,53012900,6.8,8.5,6.6,6.5,7.25,7.25,7.0,,,,,20.55,19.9,21.3,,21.9,20.65
12900,53012901,6.6,7.25,6.0,,,,,6.5,6.25,8.5,7.08,,,,20.0,19.85,
12901,53012902,7.2,6.5,7.4,5.0,6.0,6.75,5.92,,,,,18.2,19.6,19.95,,21.1,20.6
12902,53012903,5.2,8.0,4.6,,,,,7.0,6.0,9.0,7.33,,,,21.0,17.8,
12903,53012904,5.2,8.5,4.4,,,,,4.75,5.5,8.75,6.33,,,,18.75,18.1,
12904,53012905,6.0,8.0,4.2,5.25,5.75,4.75,5.25,,,,,17.0,15.45,16.5,,18.2,15.95
12905,53012906,3.8,5.25,3.4,,,,,5.5,4.25,6.0,5.25,,,,15.0,12.45,
12906,53012907,7.8,8.75,5.6,,,,,7.25,8.5,9.75,8.5,,,,24.5,22.15,
12907,53012908,7.2,6.5,4.6,,,,,6.75,5.0,6.75,6.17,,,,18.25,18.3,
12908,53012909,4.8,7.5,3.8,,,,,6.5,4.0,7.75,6.08,,,,18.0,16.1,
12909,53012910,6.0,7.0,4.8,,,,,5.75,4.5,8.0,6.08,,,,17.25,17.8,
12910,53012911,7.4,8.25,4.6,6.5,6.0,6.0,6.17,,,,,19.9,18.5,19.4,,20.25,18.0
12911,53012912,3.8,4.0,6.2,,,,,7.25,7.0,7.25,7.17,,,,18.25,14.0,
12912,53012913,6.2,6.75,4.6,,,,,6.0,4.5,7.0,5.83,,,,17.25,17.55,
12913,53012914,4.2,6.25,3.0,,,,,5.25,4.75,6.25,5.42,,,,16.25,13.45,
12914,53012915,4.2,9.25,4.6,,,,,5.75,4.5,7.75,6.0,,,,19.5,18.05,
12915,53012916,5.8,9.0,6.2,,,,,8.5,7.25,9.5,8.42,,,,24.75,21.0,
12916,53012917,7.0,8.5,7.6,,,,,7.25,8.0,9.25,8.17,,,,23.75,23.1,
12917,53012918,7.0,8.75,5.6,6.25,4.75,6.5,5.83,,,,,18.0,18.85,18.25,,21.35,17.35
12918,53012919,4.2,6.25,3.2,,,,,4.5,4.0,6.25,4.92,,,,14.75,13.649999999999999,
12919,53012920,6.0,8.25,5.2,5.0,6.25,5.5,5.58,,,,,17.25,16.2,17.75,,19.45,17.45
12920,53012921,5.4,7.0,3.2,,,,,4.75,5.5,8.25,6.17,,,,17.25,15.6,
12921,53012922,8.2,8.25,7.4,8.25,8.0,7.75,8.0,,,,,24.45,23.85,23.95,,23.85,23.6
12922,53012923,6.6,9.25,6.4,4.75,6.75,6.5,6.0,,,,,18.1,17.75,19.85,,22.25,19.75
12923,53012924,6.8,7.25,4.0,4.25,6.25,5.75,5.42,,,,,17.3,15.05,18.8,,18.05,17.05
12924,53012925,4.2,6.75,2.6,3.75,5.0,4.75,4.5,,,,,12.95,10.55,13.95,,13.55,11.8
12925,53012926,7.6,8.25,5.4,,,,,6.25,6.5,9.25,7.33,,,,21.0,21.25,
12926,53012927,7.4,8.75,4.0,,,,,6.25,6.25,9.75,7.42,,,,21.25,20.15,
12927,53012928,7.6,9.5,8.2,,,,,7.75,6.75,9.25,7.92,,,,24.0,25.299999999999997,
12928,53012929,6.8,7.5,4.8,5.75,6.25,7.25,6.42,,,,,18.8,17.35,20.3,,19.1,17.85
12929,53012930,7.2,7.5,3.6,,,,,4.75,6.0,8.5,6.42,,,,18.25,18.3,
12930,53012931,4.6,8.0,5.6,,,,,5.5,4.5,8.5,6.17,,,,18.0,18.2,
12931,53012932,6.8,7.75,2.6,4.75,4.75,4.75,4.75,,,,,16.3,14.149999999999999,16.3,,17.15,14.149999999999999
12932,53012933,5.6,8.25,4.4,,,,,7.5,7.0,9.25,7.92,,,,22.75,18.25,
12933,53012934,6.8,7.25,4.0,6.75,6.75,5.75,6.42,,,,,20.3,17.55,19.3,,18.05,17.55
12934,53012935,7.0,7.42,6.6,7.5,7.0,5.5,6.67,,,,,21.5,21.1,19.5,,21.02,20.6
12935,53012936,6.2,8.0,4.2,,,,,7.0,5.5,8.5,7.0,,,,20.5,18.4,
12936,53012937,5.2,8.25,3.6,3.75,4.0,6.0,4.58,,,,,12.95,12.55,15.2,,17.05,12.8
12937,53012938,6.0,6.5,3.2,3.25,3.0,4.75,3.67,,,,,12.25,12.45,13.75,,15.7,12.2
12938,53012939,6.0,8.5,7.0,,,,,7.25,8.5,9.25,8.33,,,,24.25,21.5,
12939,53012940,7.4,8.0,6.8,6.75,7.0,6.5,6.75,,,,,21.15,20.950000000000003,20.9,,22.200000000000003,21.200000000000003
12940,53012941,5.6,6.75,3.2,,,,,5.5,3.75,7.5,5.58,,,,16.0,15.549999999999999,
12941,53012942,6.8,7.75,3.6,5.25,6.25,6.0,5.83,,,,,18.3,15.649999999999999,19.05,,18.15,16.65
12942,53012943,4.6,6.5,4.4,,,,,4.25,3.25,8.5,5.33,,,,14.0,15.5,
12943,53012944,6.6,7.5,5.6,,,,,7.0,6.25,9.5,7.58,,,,20.75,19.7,
12944,53012945,6.8,6.75,4.6,,,,,8.0,7.75,9.25,8.33,,,,22.5,18.15,
12945,53012946,6.0,7.25,2.4,,,,,5.25,4.5,8.5,6.08,,,,17.0,15.65,
12946,53012947,7.6,9.5,6.2,8.0,7.5,7.75,7.75,,,,,23.1,21.799999999999997,22.85,,23.299999999999997,21.299999999999997
12947,53012948,6.2,8.25,2.8,,,,,7.0,5.0,7.75,6.58,,,,20.25,17.25,
12948,53012949,4.8,7.0,5.4,,,,,5.5,4.75,8.0,6.08,,,,17.25,17.2,
12949,53012950,7.4,8.5,6.4,,,,,5.75,4.75,9.25,6.58,,,,19.0,22.3,
12950,53012951,6.6,7.5,5.2,,,,,7.75,7.25,8.75,7.92,,,,22.5,19.299999999999997,
12951,53012952,6.0,7.5,5.2,,,,,6.75,6.75,8.75,7.42,,,,21.0,18.7,
12952,53012953,7.0,8.0,5.0,,,,,7.75,6.25,6.0,6.67,,,,22.0,20.0,
12953,53012954,6.6,9.25,4.2,,,,,6.5,7.0,9.5,7.67,,,,22.75,20.049999999999997,
12954,53012955,6.8,8.5,5.0,7.5,6.25,5.5,6.42,,,,,20.55,19.3,18.55,,20.3,18.05
12955,53012956,7.8,7.25,4.0,5.75,6.25,6.25,6.08,,,,,19.8,17.55,20.3,,19.05,18.05
12956,53012957,5.2,7.5,5.8,,,,,5.0,4.5,8.25,5.92,,,,17.0,18.5,
12957,53012958,6.6,6.25,3.8,,,,,5.0,5.25,8.75,6.33,,,,16.5,16.65,
12958,53012959,8.0,8.25,6.2,5.75,6.5,6.25,6.17,,,,,20.25,19.95,20.75,,22.45,20.7
12959,53012960,7.4,8.5,3.4,,,,,6.5,6.25,9.25,7.33,,,,21.25,19.3,
12960,53012961,5.2,4.5,3.2,,,,,5.75,3.5,7.0,5.42,,,,13.75,12.9,
12961,53012962,5.4,7.08,3.8,,,,,5.75,3.25,6.5,5.17,,,,16.08,16.28,
12962,53012963,7.8,7.5,4.8,5.0,6.25,5.25,5.5,,,,,19.05,17.6,19.3,,20.1,18.85
12963,53012964,7.2,7.5,5.6,,,,,7.75,7.25,8.25,7.75,,,,22.5,20.3,
12964,53012965,7.4,8.25,5.6,,,,,6.25,6.0,8.0,6.75,,,,20.5,21.25,
12965,53012966,4.6,6.25,2.6,,,,,4.5,3.5,7.75,5.25,,,,14.25,13.45,
12966,53012967,5.0,5.5,4.2,,,,,6.0,5.5,7.25,6.25,,,,17.0,14.7,
12967,53012968,7.2,9.0,7.6,6.75,5.25,5.75,5.92,,,,,19.2,21.55,18.2,,23.8,20.05
12968,53012969,6.2,9.75,5.6,,,,,7.75,7.25,9.25,8.08,,,,24.75,21.55,
12969,53012970,5.8,8.75,5.4,,,,,7.75,6.75,8.75,7.75,,,,23.25,19.95,
12970,53012971,7.8,8.5,3.8,5.75,7.0,8.0,6.92,,,,,20.55,17.35,22.8,,20.1,18.6
12971,53012972,7.2,9.0,5.4,7.25,6.0,5.75,6.33,,,,,20.45,19.85,18.95,,21.6,18.6
12972,53012973,4.4,7.0,4.6,,,,,5.0,4.5,7.25,5.58,,,,16.5,16.0,
12973,53012974,6.8,8.0,4.2,,,,,4.5,5.75,7.75,6.0,,,,18.25,19.0,
12974,53012975,7.6,8.75,8.6,7.75,7.5,7.75,7.67,,,,,22.85,23.950000000000003,22.85,,24.950000000000003,23.700000000000003
12975,53012976,5.6,7.25,3.6,,,,,7.0,6.75,8.5,7.42,,,,21.0,16.45,
12976,53012977,5.6,8.0,5.2,,,,,7.25,6.25,9.75,7.75,,,,21.5,18.799999999999997,
12977,53012978,5.8,7.75,3.2,,,,,4.75,4.5,6.5,5.25,,,,17.0,16.75,
12978,53012979,7.0,7.75,5.6,6.75,6.5,6.0,6.42,,,,,20.25,19.35,19.5,,20.35,19.1
12979,53012980,3.4,4.17,2.6,,,,,4.75,3.0,5.75,4.5,,,,11.92,10.17,
12980,53012981,6.4,7.25,3.0,4.5,4.25,5.0,4.58,,,,,15.15,13.9,15.65,,16.65,13.65
12981,53012982,5.0,7.75,4.2,,,,,5.5,3.5,8.0,5.67,,,,16.75,16.95,
12982,53012983,6.0,6.0,5.4,,,,,6.0,6.0,9.5,7.17,,,,18.0,17.4,
12983,53012984,4.0,6.0,2.8,,,,,5.5,1.5,6.5,4.5,,,,13.0,12.8,
12984,53012985,5.8,9.25,4.8,,,,,6.75,5.5,8.0,6.75,,,,21.5,19.85,
12985,53012986,8.2,8.25,5.0,6.25,6.75,6.25,6.42,,,,,21.2,19.45,21.2,,21.45,19.95
12986,53012987,7.4,9.0,5.0,,,,,7.75,7.75,9.0,8.17,,,,24.5,21.4,
12987,53012988,6.2,9.25,5.8,6.25,6.25,7.0,6.5,,,,,18.7,18.25,19.45,,21.25,18.25
12988,53012989,6.4,9.0,4.6,6.0,6.5,4.75,5.75,,,,,18.9,17.0,17.65,,20.0,17.5
12989,53012990,5.4,7.0,4.8,,,,,5.25,4.75,6.75,5.58,,,,17.0,17.200000000000003,
12990,53012991,7.4,7.58,4.8,6.0,6.25,7.25,6.5,,,,,19.65,18.200000000000003,20.9,,19.78,18.450000000000003
12991,53012992,5.8,8.0,5.4,5.75,5.5,6.0,5.75,,,,,17.05,16.95,17.3,,19.2,16.7
12992,53012993,7.4,7.75,3.6,,,,,5.5,4.25,7.75,5.83,,,,17.5,18.75,
12993,53012994,5.4,8.0,4.0,,,,,5.75,4.5,6.25,5.5,,,,18.25,17.4,
12994,53012995,6.8,7.25,7.6,,,,,8.25,6.75,8.75,7.92,,,,22.25,21.65,
12995,53012996,7.8,7.75,6.4,,,,,8.5,8.0,9.5,8.67,,,,24.25,21.95,
12996,53012997,7.0,9.0,7.6,,,,,7.75,6.75,9.0,7.83,,,,23.5,23.6,
12997,53012998,7.0,7.5,5.0,,,,,6.75,6.0,8.5,7.08,,,,20.25,19.5,
12998,53012999,6.2,9.0,4.8,,,,,6.0,4.75,9.5,6.75,,,,19.75,20.0,
12999,53013000,6.6,9.25,6.4,,,,,6.25,5.5,9.5,7.08,,,,21.0,22.25,
13000,53013001,7.4,8.25,4.8,6.5,6.25,7.0,6.58,,,,,20.15,18.700000000000003,20.65,,20.450000000000003,18.450000000000003
13001,53013002,5.6,8.75,4.4,,,,,5.75,5.25,9.5,6.83,,,,19.75,18.75,
13002,53013003,6.2,7.5,5.0,,,,,5.25,6.0,8.75,6.67,,,,18.75,18.7,
13003,53013004,7.0,8.75,5.4,,,,,7.25,7.0,9.75,8.0,,,,23.0,21.15,
13004,53013005,6.0,8.75,5.2,6.5,7.0,7.0,6.83,,,,,19.5,17.7,20.0,,19.95,18.2
13005,53013006,6.2,6.5,4.0,,,,,6.0,6.0,9.0,7.0,,,,18.5,16.7,
13006,53013007,7.0,7.5,6.0,5.25,8.25,7.5,7.0,,,,,20.5,18.25,22.75,,20.5,21.25
13007,53013008,6.8,8.75,6.4,6.0,6.5,6.5,6.33,,,,,19.3,19.2,19.8,,21.95,19.7
13008,53013009,7.0,9.0,6.2,,,,,6.75,8.25,9.25,8.08,,,,24.0,22.2,
13009,53013010,7.8,8.75,7.2,6.5,7.5,7.25,7.08,,,,,21.8,21.5,22.55,,23.75,22.5
13010,53013011,6.4,5.0,6.2,,,,,5.0,5.5,8.5,6.33,,,,15.5,17.6,
13011,53013012,7.4,8.75,6.0,,,,,7.75,5.0,8.25,7.0,,,,21.5,22.15,
13012,53013013,7.6,9.0,6.8,6.75,7.75,6.5,7.0,,,,,22.1,21.15,21.85,,23.4,22.15
13013,53013014,6.2,8.75,5.0,4.75,3.0,5.5,4.42,,,,,13.95,15.95,14.7,,19.95,14.2
13014,53013015,6.8,8.25,5.0,6.75,6.75,6.25,6.58,,,,,20.3,18.55,19.8,,20.05,18.55
13015,53013016,7.4,9.0,6.6,,,,,8.0,8.25,9.25,8.5,,,,25.25,23.0,
13016,53013017,7.0,6.5,4.0,,,,,6.0,5.75,7.5,6.42,,,,18.25,17.5,
13017,53013018,5.0,7.75,6.0,,,,,7.25,6.0,8.5,7.25,,,,21.0,18.75,
13018,53013019,8.0,9.0,7.8,,,,,7.5,8.0,9.75,8.42,,,,24.5,24.8,
13019,53013020,5.2,7.75,2.8,5.25,5.25,5.25,5.25,,,,,15.7,13.25,15.7,,15.75,13.25
13020,53013021,8.2,8.25,5.4,8.0,7.75,7.5,7.75,,,,,23.95,21.6,23.45,,21.85,21.35
13021,53013022,6.0,6.75,2.4,,,,,6.75,6.25,8.0,7.0,,,,19.75,15.15,
13022,53013023,6.8,8.5,5.8,,,,,6.75,6.75,9.25,7.58,,,,22.0,21.1,
13023,53013024,6.2,7.17,5.2,,,,,5.75,5.75,8.25,6.58,,,,18.67,18.57,
13024,53013025,5.4,8.25,5.8,,,,,6.5,5.0,8.5,6.67,,,,19.75,19.450000000000003,
13025,53013026,6.2,6.25,3.6,,,,,5.0,5.25,8.5,6.25,,,,16.5,16.05,
13026,53013027,5.4,6.5,4.2,5.5,4.0,5.5,5.0,,,,,14.9,15.1,14.9,,16.1,13.6
13027,53013028,8.0,6.0,3.2,5.5,6.25,6.5,6.08,,,,,19.75,16.7,20.75,,17.2,17.45
13028,53013029,5.4,7.25,3.4,,,,,6.25,5.75,7.5,6.5,,,,19.25,16.05,
13029,53013030,7.4,7.0,4.6,6.5,7.25,6.25,6.67,,,,,21.15,18.5,20.9,,19.0,19.25
13030,53013031,5.2,5.5,3.0,,,,,7.0,6.75,6.5,6.75,,,,19.25,13.7,
13031,53013032,7.0,8.0,5.6,7.0,6.75,5.25,6.33,,,,,20.75,19.6,19.0,,20.6,19.35
13032,53013033,5.8,7.25,5.0,,,,,6.0,6.25,9.5,7.25,,,,19.5,18.05,
13033,53013034,6.2,6.5,6.8,,,,,6.25,5.75,7.25,6.42,,,,18.5,19.5,
13034,53013035,6.4,7.75,4.8,,,,,4.75,6.0,7.75,6.17,,,,18.5,18.950000000000003,
13035,53013036,7.8,8.75,6.2,4.75,8.25,6.75,6.58,,,,,20.8,18.75,22.8,,22.75,22.25
13036,53013037,6.4,6.5,3.8,,,,,6.0,5.75,9.0,6.92,,,,18.25,16.700000000000003,
13037,53013038,5.8,7.5,4.6,,,,,5.75,7.25,8.25,7.08,,,,20.5,17.9,
13038,53013039,5.4,8.25,6.4,5.25,5.25,5.0,5.17,,,,,15.9,17.05,15.65,,20.05,17.05
13039,53013040,6.2,8.5,5.0,,,,,7.25,7.75,9.0,8.0,,,,23.5,19.7,
13040,53013041,5.8,9.0,6.2,,,,,7.75,6.0,9.5,7.75,,,,22.75,21.0,
13041,53013042,6.4,8.75,6.4,,,,,6.75,6.75,9.0,7.5,,,,22.25,21.55,
13042,53013043,8.0,9.0,6.4,6.25,6.0,7.0,6.42,,,,,20.25,20.65,21.0,,23.4,20.4
13043,53013044,5.8,7.5,4.8,,,,,6.5,3.75,8.5,6.25,,,,17.75,18.1,
13044,53013045,5.8,7.5,5.2,,,,,5.25,6.75,8.75,6.92,,,,19.5,18.5,
13045,53013046,6.4,8.5,4.4,,,,,7.25,8.5,9.0,8.25,,,,24.25,19.3,
13046,53013047,6.2,6.0,3.0,6.0,5.0,5.25,5.42,,,,,17.2,15.2,16.45,,15.2,14.2
13047,53013048,5.6,6.75,4.8,,,,,5.5,7.25,8.75,7.17,,,,19.5,17.15,
13048,53013049,8.2,9.0,8.4,8.25,8.75,8.5,8.5,,,,,25.2,24.849999999999998,25.45,,25.599999999999998,25.349999999999998
13049,53013050,8.0,8.5,5.2,5.75,4.5,6.75,5.67,,,,,18.25,18.95,19.25,,21.7,17.7
13050,53013051,6.4,8.0,3.4,,,,,7.25,6.0,8.25,7.17,,,,21.25,17.8,
13051,53013052,6.8,9.5,6.8,6.75,6.75,6.25,6.58,,,,,20.3,20.35,19.8,,23.1,20.35
13052,53013053,7.4,8.25,5.6,6.25,5.25,6.5,6.0,,,,,18.9,19.25,19.15,,21.25,18.25
13053,53013054,7.8,9.0,7.0,7.0,8.25,6.75,7.33,,,,,23.05,21.8,22.8,,23.8,23.05
13054,53013055,5.8,9.0,5.6,,,,,6.5,6.5,9.5,7.5,,,,22.0,20.4,
13055,53013056,8.0,7.75,4.8,7.75,6.75,6.75,7.08,,,,,22.5,20.55,21.5,,20.55,19.55
13056,53013057,6.6,6.25,2.2,,,,,5.75,5.0,7.0,5.92,,,,17.0,15.049999999999999,
13057,53013058,7.0,6.5,4.4,6.25,7.25,6.75,6.75,,,,,20.5,17.65,21.0,,17.9,18.65
13058,53013059,7.0,9.0,6.8,7.5,6.25,6.0,6.58,,,,,20.75,21.3,19.25,,22.8,20.05
13059,53013060,6.2,8.0,6.0,6.5,7.5,7.25,7.08,,,,,20.2,18.7,20.95,,20.2,19.7
13060,53013061,5.4,6.5,3.8,,,,,6.25,6.0,8.25,6.83,,,,18.75,15.700000000000001,
13061,53013062,7.8,8.75,6.6,7.0,7.0,7.0,7.0,,,,,21.8,21.4,21.8,,23.15,21.4
13062,53013063,7.2,8.75,7.2,5.0,5.5,6.75,5.75,,,,,17.7,19.4,19.45,,23.15,19.9
13063,53013064,3.2,5.25,3.2,,,,,6.5,4.0,7.5,6.0,,,,15.75,11.649999999999999,
13064,53013065,6.2,8.75,4.8,,,,,6.25,6.75,9.0,7.33,,,,21.75,19.75,
13065,53013066,5.4,5.25,4.0,,,,,6.25,5.0,8.0,6.42,,,,16.5,14.65,
13066,53013067,8.0,8.25,6.2,6.25,8.25,6.0,6.83,,,,,22.5,20.45,22.25,,22.45,22.45
13067,53013068,6.8,8.75,4.0,,,,,7.5,5.5,9.25,7.42,,,,21.75,19.55,
13068,53013069,7.2,8.0,7.6,7.75,8.25,7.75,7.92,,,,,23.2,22.55,23.2,,22.8,23.05
13069,53013070,7.6,8.75,8.4,7.5,7.25,8.0,7.58,,,,,22.35,23.5,22.85,,24.75,23.25
